ID,长度,FEATUREID,CHFCAC,GZEAB,KCDDEF,GZEEB,GZECD,GZECE,GZEHG,GZAG,GZEEE,GZELD,GZEEC,GZEKG,GZEHH,PKIGJ,geometry,length_m,length_km,azimuth_deg,strike_deg,source_file,type_code,GZEEI,GZEEJ,GZEGD,MDLMA,GZEDRA,GZEEBM,GZEAD,YGGBDG,MDLZZ,GZEAH,GCJFBS,GZECC,GZEEL,KCDDEE,QDHOBC,GGAAJC,GGDDKY,KCDDEN,MDLZD
209,0.1552924102330373,OFBA003C1AJ430010020000102,000102,F9,90.46649932861328,41,,0.0,碎裂岩、构造角砾岩、糜棱岩和糜棱岩化岩石、片理化岩石、石英脉、蛇绿岩团块和地层中内生的变砂岩团块,103,101,109,106,,,1∶250000 库尔干幅(J43C001002)建造构造图,"LINESTRING (74.46241897782829 39.731838971003, 74.46534557435781 39.730267365165005, 74.46726270360821 39.72909256744451, 74.4690094313845 39.72785261698608, 74.47025979596711 39.726808550236555, 74.4715052662422 39.72556883547479, 74.47211145352102 39.724859085658615, 74.47669158920571 39.71949705939155, 74.47812117649559 39.71818994743292, 74.47946912014663 39.71714398877152, 74.4813188062828 39.71609736120165, 74.483420474578 39.71498510798146, 74.4889054275599 39.712437616584346, 74.49448721565764 39.709763380785375, 74.496381199868 39.70865454407586, 74.49809509918909 39.70741604210745, 74.49877167938617 39.706929365964925, 74.49942592416632 39.70642403421166, 74.50005597460414 39.70590071001469, 74.50065799785322 39.7053600904315, 74.50141520061787 39.704683522822506, 74.50402964288837 39.70291907712144, 74.50542580262697 39.702145117091675, 74.50716439439483 39.70127500070265, 74.51198782297233 39.69910787525755, 74.51732970330892 39.696614646987804, 74.52500183393849 39.69264971263213, 74.52812343343194 39.690918298473235, 74.52963987045912 39.69005237517387, 74.53128045898838 39.68896892470336, 74.53341983519319 39.687521474198775, 74.53552166853643 39.68592363176851, 74.5382546925761 39.683550045964694, 74.54071157153734 39.681518636900016, 74.54274654915184 39.67983895687609, 74.54872334174621 39.6749323388518, 74.55010118481971 39.673883912563916, 74.55267756259197 39.672283238899325, 74.55515929223436 39.6709458364794, 74.5574782617991 39.66999286392143, 74.56051338517666 39.66876250721126, 74.56382154347911 39.66740386941257, 74.56459569747155 39.6670535148283, 74.56534596359685 39.66666979559493, 74.56606593872336 39.66625393713893, 74.56675531828567 39.665807273371406, 74.56740789928966 39.665331233180474, 74.56802858905668 39.66482734045473, 74.57067159763639 39.662922265276464, 74.57353989226552 39.661262730032895, 74.57759570119174 39.65918246450841, 74.58297336443273 39.65663445455629, 74.58764923363354 39.65421080110645, 74.59385915277086 39.65150990893506)",14506.820998131374,14.506820998131374,128.6475767724625,128.6475767724625,LDZOFBA003.WL,41,,,,,,,,,,,,,,,,,,,
210,0.031804605178941334,OFBA003C1AJ430010020000103,000103,,2.881707191467285,01,,0.0,"N1k,N1p",101,101,109,106,,,1∶250000 库尔干幅(J43C001002)建造构造图,"LINESTRING (74.47211145352102 39.724859085658615, 74.47575739759792 39.72341415116924, 74.48349198752979 39.72033678794066, 74.49023793287265 39.717458189037224, 74.4927978157144 39.716216172849265, 74.49503098583273 39.7147785665158, 74.49856015006972 39.71248825799858, 74.49941567007035 39.71214238060257, 74.50002175089752 39.71206730079999, 74.50100389361673 39.712071532534985)",2880.6474018337017,2.8806474018337016,120.14564483509004,120.14564483509004,LDZOFBA003.WL,01,,,,,,,,,,,,,,,,,,,
213,0.05942105496893716,OFBA003C1AJ430010020000104,000104,,6.118621349334717,05,,65.0,"D2t,D1s",101,101,101,106,,,1∶250000 库尔干幅(J43C001002)建造构造图,"LINESTRING (73.97679712827183 39.66911972025497, 73.97927509991095 39.67214940604175, 73.98146743528184 39.674053108447026, 73.9839458947052 39.67727490587166, 73.9859334974725 39.67986672571192, 73.9879252177305 39.68183331662978, 73.9890155502345 39.68301596821692, 73.99147836496135 39.6866195848052, 73.99300338566 39.689702197386296, 73.99404564352191 39.691993438999916, 73.99570395665691 39.69476651828779, 73.99688932768406 39.69634616709808, 73.99907748019673 39.699713912800796, 73.99944776890791 39.70044079783981, 73.99985767193479 39.70115389090838, 74.000313337431 39.701851700447286, 74.00080581669388 39.7025327723081, 74.00211385915637 39.704542133785516, 74.00383724154914 39.70761737777033, 74.00619143908858 39.71052793096697, 74.00941851392768 39.71435147940487, 74.01027385072949 39.715332206360905, 74.01086810187002 39.7161065211003, 74.01140782787225 39.71702157742602)",6116.210437497824,6.116210437497824,29.812346045373804,29.812346045373804,LDZOFBA003.WL,05,,,,,,,,,,,,,,,,,,,
216,0.03177085961339721,OFBA003C1AJ430010020000105,000105,,2.7543697357177734,01,,0.0,"EK,N1k",101,101,109,106,,,1∶250000 库尔干幅(J43C001002)建造构造图,"LINESTRING (74.47016068790361 39.699146196045575, 74.47323694089077 39.69943475376596, 74.48045998298694 39.70049879792286, 74.48191529666266 39.700731240914415, 74.48703544374278 39.70154903431255, 74.4877371892444 39.70166091696213, 74.49547978090287 39.70351120710801, 74.50141520061787 39.704683522822506)",2753.289398223954,2.753289398223954,77.41052115114171,77.41052115114171,LDZOFBA003.WL,01,,,,,,,,,,,,,,,,,,,
219,0.06947760372230485,OFBA003C1AJ430010020000106,000106,,6.384174823760986,05,,0.0,"N1a,N1p",101,101,101,106,,,1∶250000 库尔干幅(J43C001002)建造构造图,"LINESTRING (74.15966491441412 39.657424891004595, 74.16262911785765 39.65902218490874, 74.16540787560582 39.66053099109375, 74.17141519768037 39.66335260717692, 74.18137350018476 39.667595718939396, 74.18367590075887 39.66855490077014, 74.18553116152059 39.66964963943212, 74.18694584429444 39.67067567994936, 74.18871172023037 39.67156487339267, 74.19030085576213 39.67218043427141, 74.19232795470522 39.67293274767305, 74.19435754761072 39.67375343032559, 74.19603568965874 39.67450571357057, 74.19912594444868 39.67614705604047, 74.20599715318997 39.680260065350886, 74.21215506748472 39.68417275681519, 74.21637378213047 39.686644732290674, 74.218396750027 39.68774342961303, 74.22105662369805 39.68956602142601)",6381.674591579215,6.381674591579215,56.39968239633886,56.39968239633886,LDZOFBA003.WL,05,,,,,,,,,,,,,,,,,,,
221,0.12046797221653315,OFBA003C1AJ430010020000107,000107,,10.511878967285156,01,,70.0,N1p,101,101,109,106,,,1∶250000 库尔干幅(J43C001002)建造构造图,"LINESTRING (74.59605696274912 39.68977612254561, 74.5991445165753 39.68986605637994, 74.60052155260412 39.68979173391583, 74.60299878666177 39.689503938488976, 74.60843189778717 39.68835600301038, 74.61518555353396 39.686747325047165, 74.61941506906228 39.685776123253035, 74.62129830584362 39.685234293233314, 74.62246988563913 39.68499199743254, 74.623821133244 39.684778066243666, 74.62595309459412 39.68448518284649, 74.62914914685149 39.68369872158711, 74.63177849595348 39.682991669682764, 74.63394777075298 39.68261331380366, 74.63857673117475 39.68163697909884, 74.64352397378573 39.680578862518814, 74.64683592943493 39.67968058213795, 74.65089312047904 39.678402288442, 74.6543659515111 39.67726869207193, 74.65872308237383 39.67602953771654, 74.66311764842922 39.67476300760594, 74.66612721347224 39.673925744756794, 74.66799901996585 39.67352047479962, 74.66895378809724 39.67335903328377, 74.67040136339524 39.67322664770418, 74.67156665491656 39.67309331552049, 74.67301169204224 39.673043192957884, 74.67496326280035 39.67307684260108, 74.67695228071169 39.67308309259513, 74.67911706642714 39.67306242899488, 74.68018530894916 39.672956015106905, 74.68121637914773 39.672794615866636, 74.6856593440573 39.67168356505281, 74.69229502376774 39.66986577170971, 74.69711567196666 39.66811672942477, 74.69798022510537 39.66784499007724, 74.69885105014528 39.667591547112494, 74.69973250007614 39.6673565877894, 74.7006209163148 39.66714028809629, 74.7015156403858 39.666942806027016, 74.7024170022263 39.66676429055791, 74.70332532895313 39.66660487491609, 74.70424094485047 39.66646467883159, 74.70515717138632 39.66634380403454, 74.70608132425804 39.6662423432546, 74.70646159457124 39.6662360395042, 74.70743090832366 39.66615381878142, 74.70824878978186 39.66595754766201, 74.7093990924965 39.66564870438686, 74.71148162818952 39.66508709869559, 74.71270989855854 39.664892035276125, 74.71339387230941 39.664781242492516)",10507.680606436019,10.507680606436018,105.63244961643294,105.63244961643294,LDZOFBA003.WL,01,,,,,,,,,,,,,,,,,,,
222,0.21476172834054227,OFBA003C1AJ430010020000108,000108,,18.641496658325195,05,,55.0,"N1k,EK",101,101,101,106,,,1∶250000 库尔干幅(J43C001002)建造构造图,"LINESTRING (74.78911700953972 39.67218477856953, 74.79384722752403 39.672487207973504, 74.79768999995156 39.67255863529179, 74.8043137695469 39.67247652117481, 74.81076306144858 39.672118461827374, 74.815855380753 39.67197803746927, 74.82163051678324 39.671900853626106, 74.82522789691708 39.6718925248983, 74.82972501053753 39.67210655557386, 74.83352675842963 39.6722895983511, 74.83666521734679 39.672277980226916, 74.84007907420671 39.6720774036422, 74.84871729012211 39.671636022977054, 74.85409057868081 39.671429012711485, 74.85713138766931 39.67109652139144, 74.8628852728643 39.67042120519369, 74.86671186706657 39.669700319367124, 74.87013354080527 39.66887469026943, 74.87267411827723 39.668238773911995, 74.87381757720121 39.668022806259096, 74.8757577156715 39.667999810180575, 74.879463783048 39.667926028378474, 74.88150797844003 39.6677119498033, 74.88488007271268 39.66739106584828, 74.88998124496966 39.6671272792202, 74.8926365275538 39.667022806789966, 74.89375320980876 39.66707944786999, 74.89497560878236 39.66716358214351, 74.8967226563035 39.667357901786055, 74.89940988119379 39.667881662061795, 74.90223845316925 39.66854219024278, 74.90825881591812 39.66937178046707, 74.91364926406841 39.670554853467145, 74.91932201546342 39.671689102068676, 74.92562848751604 39.67320670295965, 74.9353970964024 39.675737042910995, 74.94111201147773 39.67754621579237, 74.94503908849948 39.67875241015911, 74.94623115348189 39.67916329050898, 74.94707147053843 39.67962707481817, 74.94987545485594 39.68107227713943, 74.95380540459867 39.682816759732994, 74.9553215515002 39.6834123963583, 74.9562377934378 39.68370999919303, 74.95711782766129 39.683980476623326, 74.95799906469914 39.6841151288917, 74.95881175115323 39.68427703026117, 74.96057354138574 39.68457467761116, 74.96205628073339 39.684657918745906, 74.96339708324446 39.68465974737141, 74.96466718891577 39.68471560299827, 74.96635951621501 39.684853210080355, 74.96773610784665 39.68507158104268, 74.9681944928298 39.68520752601449, 74.96879302150853 39.6853436535451, 74.96971098804725 39.68553432821541, 74.97038121311867 39.68561640425248, 74.97161587447165 39.68575334169853, 74.97486117992302 39.68616349501988, 74.97857065593976 39.68687289295151, 74.98064351816677 39.687533771678844, 74.98173124528867 39.68787989280608, 74.9833651427688 39.68842405148185, 74.98475358657892 39.68902191089771, 74.98548408476171 39.68932089274056, 74.98635254924514 39.689674238536774, 74.98725373424836 39.69005470703686, 74.98801912889252 39.69029959478801, 74.98874975957682 39.690544420095215, 74.98975580446123 39.6906543614697, 74.99076505932547 39.69065602217115, 74.99253996671553 39.69063024705697, 74.99508557467756 39.69038711863437, 74.99616579950221 39.69036036491266, 75.00000099999441 39.68975457273174)",18634.22228824728,18.634222288247283,83.91315477354924,83.91315477354924,LDZOFBA003.WL,05,,,,,,,,,,,,,,,,,,,
224,0.21655568094429473,OFBA003C1AJ430010020000109,000109,,19.311697006225586,05,,72.0,"N1k,EK",101,101,101,106,,,1∶250000 库尔干幅(J43C001002)建造构造图,"LINESTRING (74.35719529738284 39.68314150162268, 74.36035114259474 39.683379860115075, 74.36835955908255 39.68431275171384, 74.37852978961664 39.68577008361268, 74.3833040028559 39.686588273993074, 74.38495529279459 39.68697977899116, 74.38724932232157 39.68758504638657, 74.38917871733587 39.68790473163522, 74.3909211996534 39.68804588108463, 74.39280121573894 39.68815111695528, 74.39481524236405 39.68829305797554, 74.39709545393073 39.688507377116345, 74.39946513882134 39.68882886437069, 74.40138317770361 39.68925756803287, 74.40375373851728 39.68990062584703, 74.4056711156984 39.69043647762818, 74.41100913286161 39.691329126312404, 74.41342510723769 39.691469886479595, 74.41570304226093 39.691539033019374, 74.41886947544828 39.69157092450344, 74.42177368847454 39.69178165705209, 74.42601430332427 39.69195466619608, 74.42910263836606 39.69209339848451, 74.43191500283471 39.69237556519646, 74.43375928835606 39.69258753787914, 74.43537423032896 39.693086047781165, 74.43744930090709 39.69390584834941, 74.43985193985822 39.695297643431886, 74.44122692292848 39.69576057226087, 74.44318861894497 39.6962210042782, 74.44560336353318 39.69653718605472, 74.44834042657921 39.69667499876299, 74.45080160763575 39.696706522491624, 74.45294347094244 39.696667406209684, 74.45440171419212 39.696629403908865, 74.45654267054817 39.69637686564849, 74.46155094090085 39.69533266178355, 74.4640579975661 39.69457738844847, 74.46574303019004 39.69400257619626, 74.46824938900536 39.69263964720097, 74.4694807718869 39.691600555935956, 74.47234728766469 39.68884215974384, 74.4761768491509 39.685406306196796, 74.47814119739195 39.68415567299797, 74.47969452788304 39.683405111498175, 74.48147641322261 39.6827615514344, 74.48426360224862 39.68201035639444, 74.4881419333384 39.681794578914484, 74.49237841632727 39.68154390847797, 74.49547338478736 39.68115049460804, 74.49843303271058 39.68057823204015, 74.49988513508536 39.68028219901623, 74.50035790095117 39.68020839519365, 74.50327361299779 39.67920015182691, 74.50963916822114 39.67688367503709, 74.51555778696778 39.674288347378855, 74.5200410847432 39.6722121831807, 74.5219020878526 39.67123807287161, 74.52340143066839 39.67029581532778, 74.52503570710984 39.6690390914384, 74.52559386371638 39.66856367061273, 74.52633473840639 39.668164529944185, 74.52706932693307 39.66775960333429, 74.52779755026623 39.667348931089926, 74.52852233516273 39.66693256029765, 74.52923960844697 39.66651052903885, 74.52995329399023 39.66608288213888, 74.53066031858357 39.66564966443595, 74.53135960902442 39.665210920769326, 74.5320551038 39.66476669152299, 74.53306996931425 39.66396749222596, 74.53636153102636 39.66175509788385, 74.54048976306845 39.65909477840001, 74.54220398072395 39.657902101854425, 74.54308177360112 39.65729170273032, 74.54703328437685 39.654826133227054, 74.54950256024178 39.653547995165425, 74.55388179682917 39.651180712526234, 74.55949583738314 39.648219401893094)",19304.029566375382,19.304029566375384,102.93665306911791,102.93665306911791,LDZOFBA003.WL,05,,,,,,,,,,,,,,,,,,,
226,0.19488623979395306,OFBA003C1AJ430010020000110,000110,,16.91315269470215,01,,0.0,"EK,N1k,K2Y",101,101,109,106,,,1∶250000 库尔干幅(J43C001002)建造构造图,"LINESTRING (74.3507796945838 39.68207154018016, 74.35586658019712 39.681853521401145, 74.36055119751391 39.68151721448263, 74.36439455665288 39.68132877629136, 74.36678355567864 39.68132581061189, 74.36884700319429 39.681543738380576, 74.3703470249028 39.68172559753204, 74.37209224890161 39.6817980472774, 74.3735079709485 39.68187074710125, 74.37657514644134 39.681905503031466, 74.37836728075159 39.681867066271515, 74.38270984035442 39.681899682479035, 74.38497395990225 39.6818974505651, 74.3870031297416 39.68189541301102, 74.38945745668478 39.68207675191233, 74.39129750931163 39.68233222284509, 74.39288198916658 39.68247152702582, 74.39422126517597 39.68262374813824, 74.39586499456156 39.68266044356182, 74.3983037240115 39.68254997809797, 74.40402147388009 39.681736180608986, 74.406035638068 39.68151335302049, 74.40772198843982 39.6814012464661, 74.40964585521351 39.68132568965829, 74.41194251892529 39.68117609094901, 74.4146134793445 39.6808051925723, 74.42050744666547 39.680282652339116, 74.42273513557741 39.68009595337686, 74.42581922171001 39.67969600815003, 74.42789370695407 39.679427113839054, 74.4310212465084 39.67920231235924, 74.43423951150803 39.67897730279773, 74.4378399022887 39.67878849623493, 74.44551681581002 39.678961309814575, 74.45030805213582 39.67928521431285, 74.45176442081639 39.67946694808208, 74.45340730511364 39.679501187335916, 74.45538085864301 39.679498093524344, 74.45758560287865 39.67923702304183, 74.46021674044884 39.67886484349351, 74.46321966396805 39.67852878039332, 74.47318375042802 39.67723665495106, 74.47618942668883 39.67668344418082, 74.47975976603469 39.6760195041741, 74.48757206308882 39.67450719278638, 74.48991313628828 39.67402843102498, 74.49183462907611 39.67377049485456, 74.49436404271391 39.67347560065163, 74.49632516683826 39.673222162191244, 74.49851839103894 39.67285977335485, 74.4999059246253 39.67260596176555, 74.50166917208387 39.67223661169721, 74.50393517468694 39.67176115480801, 74.50615688530017 39.67124035292947, 74.50934831814784 39.67034668507942, 74.51288704457453 39.66909200967071, 74.5160617736358 39.667736746602316, 74.51685602325117 39.66736754040062, 74.51772797759018 39.667038453070965, 74.51860516189986 39.666717777150204, 74.5194854420572 39.66640556375421, 74.52037467522356 39.66610186171457, 74.52126572733991 39.665806715399626, 74.52216346139545 39.66552017592383, 74.52306473756735 39.66524228088403, 74.52473299089901 39.664408576111, 74.5285531344761 39.66268971857702, 74.53328480315307 39.66078417840889, 74.53679017812229 39.659554834845274, 74.54049114857344 39.658330409522165, 74.54220398072395 39.657902101854425)",16906.37503323438,16.90637503323438,99.63234237067267,99.63234237067267,LDZOFBA003.WL,01,,,,,,,,,,,,,,,,,,,
232,0.013791568217461131,OFBA003C1AJ430010020000111,000111,,1.497348666191101,31,,0.0,"S3-4t,N1p",101,101,109,106,,,1∶250000 库尔干幅(J43C001002)建造构造图,"LINESTRING (74.05958471933474 39.67081578580363, 74.06065210830964 39.66810186007246, 74.06076963845335 39.667829306344764, 74.06089308736595 39.66701408087918, 74.06099654091757 39.66619719618321, 74.06107996380061 39.6653789447327, 74.06066413817722 39.66275623016815, 74.05992528892948 39.660718565452335, 74.05880902727371 39.65857978143013, 74.05840530944275 39.65780626505233)",1496.7767847505718,1.4967767847505717,184.60863462001382,4.608634620013817,LDZOFBA003.WL,31,,,,,,,,,,,,,,,,,,,
233,0.030092973456280106,OFBA003C1AJ430010020000112,000112,,2.5852582454681396,01,,80.0,"D2t,D1s",101,101,109,106,,,1∶250000 库尔干幅(J43C001002)建造构造图,"LINESTRING (73.96552311459773 39.668335470353384, 73.97437408215694 39.669096208525644, 73.97518176381419 39.66910405052587, 73.97679712827183 39.66911972025497, 73.97871337454991 39.66913829887758, 73.98648733562699 39.669213266870834, 73.98734557174026 39.669264670935874, 73.99556660768553 39.66975725968127)",2584.245856232693,2.584245856232693,87.14662057175305,87.14662057175305,LDZOFBA003.WL,01,,,,,,,,,,,,,,,,,,,
235,0.06057609178540635,OFBA003C1AJ430010020000113,000113,,6.182848930358887,05,,70.0,"D2t,D1s",101,101,101,106,,,1∶250000 库尔干幅(J43C001002)建造构造图,"LINESTRING (73.98734557174026 39.669264670935874, 73.9852646330251 39.666660331003264, 73.98207168339586 39.6634248168168, 73.97738006444028 39.65866082488468, 73.971769425462 39.65306910610894, 73.9676451220563 39.648086747425715, 73.96387788416575 39.64339275820487, 73.96009051564428 39.6376722658014, 73.95248384237362 39.62570767861024, 73.95002790017078 39.621860823790236)",6180.468215055373,6.180468215055373,211.98245195189241,31.982451951892415,LDZOFBA003.WL,05,,,,,,,,,,,,,,,,,,,
241,0.011140097192430897,OFBA003C1AJ430010020000114,000114,,1.1892032623291016,31,,0.0,"S3-4t,N1p",101,101,109,106,,,1∶250000 库尔干幅(J43C001002)建造构造图,"LINESTRING (74.05724176628439 39.655416896410266, 74.0546081511308 39.650060625687765, 74.05240910450695 39.64538009340397)",1188.7379318048172,1.1887379318048172,201.0188457375736,21.0188457375736,LDZOFBA003.WL,31,,,,,,,,,,,,,,,,,,,
243,0.012319472454467188,OFBA003C1AJ430010020000115,000115,F9,90.46649932861328,41,,0.0,碎裂岩、构造角砾岩、糜棱岩和糜棱岩化岩石、片理化岩石、石英脉、蛇绿岩团块和地层中内生的变砂岩团块,103,101,109,106,,,1∶250000 库尔干幅(J43C001002)建造构造图,"LINESTRING (74.6065667905241 39.64904196621091, 74.60815763168681 39.64880488969641, 74.60998476454519 39.648281091390345, 74.612459036475 39.64717478053723, 74.61439724658365 39.64598361588842, 74.61747308962565 39.64370987325075)",1129.050155301465,1.1290501553014651,122.55727561511111,122.55727561511111,LDZOFBA003.WL,41,,,,,,,,,,,,,,,,,,,
245,0.05027395274284264,OFBA003C1AJ430010020000116,000116,,4.535872459411621,01,,0.0,EK,101,101,109,106,,,1∶250000 库尔干幅(J43C001002)建造构造图,"LINESTRING (74.5708831310456 39.63890161285379, 74.57390592089563 39.63726411702537, 74.57719585833911 39.6350170404621, 74.58094193417017 39.63201987827284, 74.58291200219053 39.63020929345728, 74.58416534779634 39.62908921674298, 74.58603902350424 39.62829264934853, 74.5898469073046 39.627241599609505, 74.59210565366593 39.62661735153246, 74.59925105740668 39.62521441336718, 74.60496929230037 39.62405748469756, 74.6098155128775 39.622841103566074, 74.61214559351504 39.62235541805622, 74.61435269329155 39.62171462193161, 74.61590378043977 39.62121035652992, 74.61680814235368 39.62093151067575)",4534.2383551479525,4.534238355147952,117.09984662728662,117.09984662728662,LDZOFBA003.WL,01,,,,,,,,,,,,,,,,,,,
246,0.03450321398586839,OFBA003C1AJ430010020000117,000117,,3.010413408279419,01,,0.0,"N1a,EK,N1k",101,101,109,106,,,1∶250000 库尔干幅(J43C001002)建造构造图,"LINESTRING (74.52194078140606 39.63778173103866, 74.52364544911103 39.63813106601093, 74.52519127537126 39.638228919386485, 74.52834197063422 39.63801953606713, 74.53113792132257 39.63753736580873, 74.5354424033469 39.636296733917426, 74.53797289651732 39.63566604712606, 74.53845554932545 39.63554574569662, 74.54077341920642 39.63488137668745, 74.54279972714559 39.634125452418544, 74.54610322590082 39.633240275974046, 74.5497514975524 39.63249030065728, 74.55380602065532 39.631696919603684, 74.55558556640406 39.63156576138693)",3009.0664320712444,3.0090664320712444,103.73274136537793,103.73274136537793,LDZOFBA003.WL,01,,,,,,,,,,,,,,,,,,,
247,0.08879566792698913,OFBA003C1AJ430010020000118,000118,,8.015301704406738,01,,0.0,"EK,N1k,N1a",101,101,109,106,,,1∶250000 库尔干幅(J43C001002)建造构造图,"LINESTRING (74.43845149228892 39.603520582438854, 74.4411919913504 39.604161511531615, 74.44295330403527 39.605100742605174, 74.44647296824728 39.60724121109695, 74.44963833941758 39.609369337223, 74.4537490000833 39.611227851984296, 74.45913395863545 39.61290883876845, 74.4631052696073 39.613663850237685, 74.46695326582237 39.615062818857865, 74.47010121795059 39.616366721431255, 74.47417621014131 39.618966311313784, 74.47697390752181 39.620880636296185, 74.47743986164993 39.62119922097957, 74.48315920551164 39.62478869344054, 74.48830009402919 39.62723163050259, 74.4935995271974 39.62957095557992, 74.49592946398744 39.63007041889552, 74.49871287236554 39.630666806986945, 74.49972793983198 39.63089845153321, 74.50075555336859 39.63110339000074, 74.50178954587626 39.63128138746449, 74.50249399102584 39.63145485597933, 74.50446235590017 39.63189247868845, 74.50579758444127 39.63218953764439, 74.51028081085789 39.63328946830527, 74.51347716964543 39.63411619259835, 74.51536343708017 39.63480138614824, 74.51770343073659 39.63584916119284, 74.51980379383859 39.636933771516404)",8012.211209393415,8.012211209393415,62.36017906579328,62.36017906579328,LDZOFBA003.WL,01,,,,,,,,,,,,,,,,,,,
248,0.04296868798736212,OFBA003C1AJ430010020000119,000119,F9,90.46649932861328,41,,0.0,碎裂岩、构造角砾岩、糜棱岩和糜棱岩化岩石、片理化岩石、石英脉、蛇绿岩团块和地层中内生的变砂岩团块,103,101,109,106,,,1∶250000 库尔干幅(J43C001002)建造构造图,"LINESTRING (74.66318165488035 39.63668917503302, 74.66529447669078 39.635434320933, 74.66891715783275 39.63320684389886, 74.67096950555678 39.63188059577081, 74.67308718673206 39.63071439451823, 74.67560388243473 39.62971256998372, 74.67954355266708 39.62845225297842, 74.6846377331767 39.626824171586385, 74.691431934653 39.624353302273995, 74.69462593282945 39.62288247688087, 74.69836995673084 39.62066895612637, 74.70193380333501 39.618623754244105)",3909.2691173233725,3.9092691173233725,121.28636527812805,121.28636527812805,LDZOFBA003.WL,41,,,,,,,,,,,,,,,,,,,
249,0.0872220929534507,OFBA003C1AJ430010020000120,000120,,8.665578842163086,31,,52.0,"N1a,S3-4t,N1k",101,101,109,106,,,1∶250000 库尔干幅(J43C001002)建造构造图,"LINESTRING (74.04277272718764 39.63304609394627, 74.04187691791726 39.63124540259975, 74.0409995154452 39.62974137372391, 74.03987995294182 39.62811047818914, 74.03867763446898 39.62679051222937, 74.03772984644094 39.62565870235776, 74.0360761139019 39.6241447532487, 74.03275280109818 39.62192786295496, 74.03108763258874 39.62072798798603, 74.02962349119464 39.61953981293907, 74.02808780937892 39.61850390407657, 74.02670338794478 39.61740948008173, 74.02501922490877 39.61547149719187, 74.02349127889637 39.61359506584774, 74.02281434096768 39.61254931277573, 74.02196576006595 39.61123835132239, 74.02120910193294 39.609609507144825, 74.02082925434986 39.609005155899794, 74.0200315965371 39.60773601386307, 74.01851325366982 39.60519918221793, 74.017009298366 39.602416253693754, 74.01544378494178 39.59960308745895, 74.01477392625057 39.59844087776988, 74.01300537759519 39.59635560995217, 74.01080950333875 39.59432702124031, 74.0092372427729 39.59266797019528, 74.00690755044155 39.59051428157576, 74.0047197078828 39.58878802091725, 74.00463126852712 39.58872574805933, 74.00394886695021 39.588296676921914, 74.00327143520488 39.58786106661356, 74.00260507722238 39.58741897894024, 74.00194189094415 39.58697048691559, 74.00128798025092 39.5865156545987, 74.00064145179454 39.58605455507991, 74.00000439766924 39.58558726132519, 73.99937292454051 39.585113844174955, 73.99874912445159 39.58463437884768, 73.99813109823003 39.584148936134746, 73.9975249378357 39.583657595758055, 73.99692474113547 39.58316043073597, 73.996332597161 39.58265752076577, 73.99137900528409 39.57886039997263, 73.98642117978295 39.57502962311638, 73.98253247198315 39.57176330595758)",8662.199249584923,8.662199249584923,217.87910685833563,37.87910685833563,LDZOFBA003.WL,31,,,,,,,,,,,,,,,,,,,
252,0.030515817025827934,OFBA003C1AJ430010020000121,000121,,2.652982711791992,01,,0.0,"EK,N1k",101,101,109,106,,,1∶250000 库尔干幅(J43C001002)建造构造图,"LINESTRING (74.55991794897324 39.63124642250344, 74.56318946185617 39.63170801767325, 74.56620606122866 39.63202847797748, 74.56692539700111 39.63203100502328, 74.56795285058675 39.632034598258656, 74.56993792472194 39.631855470354076, 74.572086513394 39.631429357331065, 74.578844542878 39.629904320857065, 74.5898469073046 39.627241599609505)",2652.110104042914,2.652110104042914,100.08875494460065,100.08875494460065,LDZOFBA003.WL,01,,,,,,,,,,,,,,,,,,,
254,0.015183015272539102,OFBA003C1AJ430010020000122,000122,,1.3561303615570068,01,,0.0,"N1k,EK",101,101,109,106,,,1∶250000 库尔干幅(J43C001002)建造构造图,"LINESTRING (74.83339783144477 39.631759482076674, 74.84762132206788 39.62644758342737)",1355.5996091449829,1.355599609144983,115.88053492869044,115.88053492869044,LDZOFBA003.WL,01,,,,,,,,,,,,,,,,,,,
